<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.09.06	14:00:00	6307.491	6309.179	6301.301	6304.115	12104	44557	1
2024.09.06	14:15:00	6304.115	6307.491	6296.800	6306.928	13193	43676	1
2024.09.06	14:30:00	6306.928	6309.179	6304.115	6307.491	8694	31900	1
2024.09.06	14:45:00	6306.928	6308.053	6298.488	6304.115	12580	40913	1
2024.09.06	15:00:00	6303.552	6309.741	6300.739	6302.427	11450	39911	1
2024.09.06	15:15:00	6302.427	6312.555	6300.739	6312.555	11377	41307	1
2024.09.06	15:30:00	6312.555	6319.869	6308.616	6311.429	17599	60842	1
2024.09.06	15:45:00	6311.992	6313.117	6305.803	6306.365	11813	46605	1
2024.09.06	16:00:00	6306.928	6313.117	6305.240	6310.304	7311	25980	1
2024.09.06	16:15:00	6310.867	6313.680	6308.616	6311.992	4922	15896	1
2024.09.06	16:30:00	6312.555	6313.117	6309.179	6310.867	5619	19678	1
2024.09.06	16:45:00	6310.867	6312.555	6305.803	6305.803	6742	21583	1
2024.09.06	17:00:00	6306.365	6313.680	6304.115	6313.680	8975	32479	1
2024.09.06	17:15:00	6313.117	6315.931	6310.867	6315.931	5041	19189	1
2024.09.06	17:30:00	6315.931	6315.931	6311.429	6314.243	3244	10889	1
2024.09.06	17:45:00	6313.680	6318.181	6313.680	6317.618	3012	10263	1
2024.09.06	18:00:00	6317.618	6318.744	6314.243	6316.493	2246	8175	1
2024.09.06	18:15:00	6316.493	6318.181	6310.304	6317.618	3066	14207	1
2024.09.09	09:00:00	6301.864	6346.877	6297.363	6340.688	73369	203717	1
2024.09.09	09:15:00	6340.688	6354.192	6334.498	6353.066	53992	161787	1
2024.09.09	09:30:00	6353.066	6357.005	6344.064	6357.005	38051	130673	1
2024.09.09	09:45:00	6356.442	6362.632	6349.128	6353.066	39965	136189	1
2024.09.09	10:00:00	6353.629	6353.629	6331.122	6341.250	54350	184075	1
2024.09.09	10:15:00	6341.250	6345.752	6332.810	6336.186	35746	114120	1
2024.09.09	10:30:00	6336.186	6346.877	6331.685	6345.189	39680	133998	1
2024.09.09	10:45:00	6345.752	6349.128	6332.248	6333.936	33261	103880	1
2024.09.09	11:00:00	6334.498	6338.437	6323.808	6331.685	44385	134175	1
2024.09.09	11:15:00	6331.685	6337.874	6324.933	6327.746	26309	91733	1
2024.09.09	11:30:00	6327.746	6331.122	6318.181	6325.496	27437	89764	1
2024.09.09	11:45:00	6324.933	6326.621	6315.931	6315.931	15889	51565	1
2024.09.09	12:00:00	6316.493	6325.496	6313.117	6323.808	21809	73159	1
2024.09.09	12:15:00	6323.808	6327.746	6319.306	6324.370	12863	47846	1
2024.09.09	12:30:00	6324.933	6325.496	6313.117	6322.682	14931	49030	1
2024.09.09	12:45:00	6322.682	6324.370	6319.869	6322.120	6133	23344	1
2024.09.09	13:00:00	6321.557	6322.682	6311.992	6312.555	10479	41818	1
2024.09.09	13:15:00	6313.117	6316.493	6307.491	6313.680	15284	50904	1
2024.09.09	13:30:00	6313.680	6315.931	6307.491	6307.491	8760	34563	1
2024.09.09	13:45:00	6307.491	6313.117	6307.491	6311.992	6630	24552	1
2024.09.09	14:00:00	6311.992	6312.555	6305.803	6308.053	9188	33088	1
2024.09.09	14:15:00	6308.616	6310.304	6290.611	6292.861	25906	95041	1
2024.09.09	14:30:00	6293.424	6304.115	6288.360	6299.051	24352	90082	1
2024.09.09	14:45:00	6298.488	6303.552	6297.363	6303.552	9705	39187	1
2024.09.09	15:00:00	6302.989	6305.240	6298.488	6300.739	10871	37396	1
2024.09.09	15:15:00	6300.739	6303.552	6293.424	6302.427	13013	49504	1
2024.09.09	15:30:00	6302.989	6306.928	6300.176	6303.552	10456	38604	1
2024.09.09	15:45:00	6304.115	6304.115	6295.112	6296.800	10041	36637	1
2024.09.09	16:00:00	6296.800	6299.051	6295.675	6296.237	5445	17707	1
2024.09.09	16:15:00	6296.237	6301.301	6296.237	6298.488	5617	20159	1
2024.09.09	16:30:00	6299.051	6299.051	6290.611	6292.861	9685	39945	1
2024.09.09	16:45:00	6292.861	6296.237	6292.299	6295.112	6903	22402	1
2024.09.09	17:00:00	6295.112	6299.051	6294.549	6296.237	6845	20360	1
2024.09.09	17:15:00	6296.800	6302.989	6295.112	6299.051	7960	26066	1
2024.09.09	17:30:00	6299.051	6301.301	6296.237	6296.800	3994	15613	1
2024.09.09	17:45:00	6296.800	6300.739	6296.237	6299.613	3410	13407	1
2024.09.09	18:00:00	6300.176	6300.176	6296.800	6297.363	2327	8063	1
2024.09.09	18:15:00	6296.800	6301.301	6295.675	6300.739	2505	9846	1
2024.09.10	09:00:00	6288.923	6300.176	6280.483	6283.296	73754	207312	1
2024.09.10	09:15:00	6283.296	6311.992	6282.171	6299.051	64371	203926	1
2024.09.10	09:30:00	6299.613	6322.120	6295.112	6320.994	67001	210035	1
2024.09.10	09:45:00	6321.557	6322.682	6302.427	6318.181	45378	145612	1
2024.09.10	10:00:00	6318.181	6327.184	6313.680	6323.245	44272	145117	1
2024.09.10	10:15:00	6322.682	6325.496	6310.304	6323.808	40256	126245	1
2024.09.10	10:30:00	6323.245	6325.496	6313.680	6321.557	28752	96623	1
2024.09.10	10:45:00	6321.557	6335.624	6320.432	6334.498	34201	124458	1
2024.09.10	11:00:00	6334.498	6342.938	6328.309	6340.125	46018	162916	1
2024.09.10	11:15:00	6340.125	6342.938	6330.560	6334.498	26475	100648	1
2024.09.10	11:30:00	6334.498	6348.565	6332.248	6347.440	37412	149704	1
2024.09.10	11:45:00	6347.440	6354.754	6342.938	6347.440	34530	127397	1
2024.09.10	12:00:00	6347.440	6353.629	6343.501	6353.629	19830	77800	1
2024.09.10	12:15:00	6353.629	6367.696	6353.629	6361.506	33441	117598	1
2024.09.10	12:30:00	6361.506	6363.757	6353.629	6362.069	21986	82008	1
2024.09.10	12:45:00	6361.506	6372.197	6360.381	6370.509	21287	73237	1
2024.09.10	13:00:00	6369.946	6372.760	6358.130	6359.818	19919	68078	1
2024.09.10	13:15:00	6359.256	6363.194	6355.880	6360.944	12862	44327	1
2024.09.10	13:30:00	6361.506	6370.509	6359.818	6362.069	14452	50005	1
2024.09.10	13:45:00	6362.632	6374.448	6360.944	6367.133	20846	75446	1
2024.09.10	14:00:00	6367.133	6376.136	6366.008	6368.821	16226	56980	1
2024.09.10	14:15:00	6368.821	6376.136	6366.570	6375.573	13101	42992	1
2024.09.10	14:30:00	6375.573	6380.637	6373.322	6375.573	18976	73269	1
2024.09.10	14:45:00	6376.136	6384.576	6375.573	6379.512	15901	60848	1
2024.09.10	15:00:00	6380.074	6394.141	6378.386	6388.514	21991	87543	1
2024.09.10	15:15:00	6388.514	6396.392	6383.450	6385.138	20437	81711	1
2024.09.10	15:30:00	6385.701	6386.264	6372.197	6372.760	18899	74487	1
2024.09.10	15:45:00	6372.760	6380.074	6372.197	6376.136	15788	54851	1
2024.09.10	16:00:00	6376.698	6378.386	6375.010	6376.136	5964	21552	1
2024.09.10	16:15:00	6376.136	6378.386	6369.946	6377.824	11278	43747	1
2024.09.10	16:30:00	6377.261	6384.013	6376.698	6377.261	13707	50815	1
2024.09.10	16:45:00	6377.261	6380.637	6373.885	6375.573	9848	36359	1
2024.09.10	17:00:00	6375.573	6379.512	6375.010	6378.949	6673	24297	1
2024.09.10	17:15:00	6379.512	6383.450	6375.573	6382.888	7200	25810	1
2024.09.10	17:30:00	6382.325	6386.264	6381.200	6383.450	6604	23758	1
2024.09.10	17:45:00	6382.888	6384.576	6381.762	6382.888	3416	15702	1
2024.09.10	18:00:00	6382.888	6391.328	6382.325	6389.640	3822	14023	1
2024.09.10	18:15:00	6389.640	6394.141	6383.450	6387.952	5010	23331	1
2024.09.11	09:00:00	6354.754	6368.821	6341.813	6346.877	93356	270098	1
2024.09.11	09:15:00	6346.877	6355.317	6339.562	6348.002	48323	147053	1
2024.09.11	09:30:00	6348.565	6376.698	6348.565	6363.194	79268	235798	1
2024.09.11	09:45:00	6363.194	6367.696	6341.250	6345.189	54408	162863	1
2024.09.11	10:00:00	6345.752	6345.752	6321.557	6324.933	62290	214320	1
2024.09.11	10:15:00	6324.933	6344.626	6324.370	6342.938	47748	153691	1
2024.09.11	10:30:00	6342.938	6354.192	6340.125	6342.376	47760	145103	1
2024.09.11	10:45:00	6342.376	6363.194	6339.562	6361.506	47069	158014	1
2024.09.11	11:00:00	6360.944	6365.445	6349.128	6362.632	46867	157196	1
2024.09.11	11:15:00	6362.632	6385.701	6362.632	6377.824	56470	193098	1
2024.09.11	11:30:00	6378.386	6387.952	6371.634	6381.762	39274	120737	1
2024.09.11	11:45:00	6381.762	6398.080	6380.637	6380.637	36349	123014	1
2024.09.11	12:00:00	6380.637	6384.576	6372.197	6376.136	32772	109787	1
2024.09.11	12:15:00	6375.573	6382.888	6372.760	6375.573	16358	54938	1
2024.09.11	12:30:00	6375.010	6376.136	6364.320	6367.133	18202	61300	1
2024.09.11	12:45:00	6367.133	6374.448	6362.632	6364.320	19261	66344	1
2024.09.11	13:00:00	6364.882	6376.698	6360.944	6365.445	22206	80477	1
2024.09.11	13:15:00	6365.445	6371.072	6360.381	6365.445	16206	53945	1
2024.09.11	13:30:00	6365.445	6368.821	6350.253	6354.192	18781	63853	1
2024.09.11	13:45:00	6353.629	6365.445	6353.066	6362.632	13793	48160	1
2024.09.11	14:00:00	6362.632	6362.632	6350.253	6350.816	16415	54659	1
2024.09.11	14:15:00	6351.378	6363.194	6350.816	6360.381	13421	47168	1
2024.09.11	14:30:00	6360.944	6372.760	6359.818	6369.946	19307	72643	1
2024.09.11	14:45:00	6369.384	6375.010	6363.194	6368.821	14368	48116	1
2024.09.11	15:00:00	6368.821	6370.509	6362.632	6368.258	9919	33330	1
2024.09.11	15:15:00	6368.258	6374.448	6360.381	6364.882	14565	49499	1
2024.09.11	15:30:00	6364.320	6364.882	6359.256	6361.506	9281	31757	1
2024.09.11	15:45:00	6361.506	6369.384	6359.256	6369.384	10464	34131	1
2024.09.11	16:00:00	6368.821	6372.760	6367.133	6369.946	8242	29206	1
2024.09.11	16:15:00	6369.946	6373.885	6367.133	6372.760	5925	18764	1
2024.09.11	16:30:00	6373.322	6376.698	6371.072	6373.322	7927	28888	1
2024.09.11	16:45:00	6373.322	6373.885	6367.696	6369.946	6983	22142	1
2024.09.11	17:00:00	6369.384	6375.010	6368.821	6373.885	5788	21756	1
2024.09.11	17:15:00	6374.448	6381.200	6371.634	6378.949	8554	28427	1
2024.09.11	17:30:00	6378.949	6382.325	6376.136	6377.261	5766	16671	1
2024.09.11	17:45:00	6377.261	6386.264	6377.261	6384.576	5976	19920	1
2024.09.11	18:00:00	6385.138	6391.890	6384.576	6389.077	4322	15118	1
2024.09.11	18:15:00	6388.514	6393.016	6384.576	6389.640	3095	12708	1
2024.09.12	09:00:00	6368.821	6379.512	6364.320	6369.946	57773	164584	1
2024.09.12	09:15:00	6369.384	6376.698	6363.757	6369.384	34285	106888	1
2024.09.12	09:30:00	6368.821	6377.261	6360.944	6360.944	46552	144879	1
2024.09.12	09:45:00	6361.506	6368.258	6351.941	6363.194	51017	154459	1
2024.09.12	10:00:00	6363.194	6368.258	6358.130	6360.944	28693	92091	1
2024.09.12	10:15:00	6360.944	6386.826	6360.944	6381.200	53800	164924	1
2024.09.12	10:30:00	6380.637	6383.450	6372.760	6382.888	37089	126852	1
2024.09.12	10:45:00	6382.888	6388.514	6371.072	6380.074	41186	124137	1
2024.09.12	11:00:00	6379.512	6382.325	6367.133	6368.258	29121	90411	1
2024.09.12	11:15:00	6367.696	6378.386	6364.320	6376.698	30510	101467	1
2024.09.12	11:30:00	6376.698	6396.392	6376.136	6385.138	47860	162062	1
2024.09.12	11:45:00	6385.138	6400.893	6382.888	6393.578	32822	104652	1
2024.09.12	12:00:00	6393.578	6393.578	6377.824	6378.949	26690	94505	1
2024.09.12	12:15:00	6379.512	6393.016	6378.386	6388.514	21273	84945	1
2024.09.12	12:30:00	6388.514	6389.077	6378.949	6380.074	14362	54496	1
2024.09.12	12:45:00	6380.074	6381.200	6369.946	6372.197	15157	50264	1
2024.09.12	13:00:00	6372.197	6373.322	6358.130	6362.632	20571	77089	1
2024.09.12	13:15:00	6362.632	6368.258	6358.693	6362.632	19708	65205	1
2024.09.12	13:30:00	6362.632	6371.072	6360.944	6369.946	12237	44228	1
2024.09.12	13:45:00	6369.946	6372.760	6354.192	6358.130	20129	66088	1
2024.09.12	14:00:00	6358.130	6365.445	6354.754	6357.568	15004	52684	1
2024.09.12	14:15:00	6357.568	6359.256	6353.066	6357.005	13553	49461	1
2024.09.12	14:30:00	6357.005	6363.757	6354.754	6363.757	12263	44006	1
2024.09.12	14:45:00	6363.194	6364.882	6354.754	6356.442	11971	39802	1
2024.09.12	15:00:00	6355.880	6359.818	6349.128	6354.192	14286	49963	1
2024.09.12	15:15:00	6354.192	6357.005	6345.752	6345.752	18186	59688	1
2024.09.12	15:30:00	6345.752	6352.504	6342.938	6350.816	14305	47296	1
2024.09.12	15:45:00	6351.378	6353.066	6340.688	6341.813	17736	58968	1
2024.09.12	16:00:00	6341.813	6342.376	6335.061	6339.562	15487	61209	1
2024.09.12	16:15:00	6339.562	6342.938	6332.810	6335.061	12165	40041	1
2024.09.12	16:30:00	6334.498	6339.562	6334.498	6337.874	4690	16179	1
2024.09.12	16:45:00	6337.874	6337.874	6330.560	6334.498	10934	39658	1
2024.09.12	17:00:00	6334.498	6348.565	6334.498	6346.877	13210	47867	1
2024.09.12	17:15:00	6346.877	6350.816	6345.189	6345.752	9133	31352	1
2024.09.12	17:30:00	6345.752	6348.565	6341.250	6341.250	6156	20380	1
2024.09.12	17:45:00	6341.813	6349.690	6341.250	6346.314	5256	18983	1
2024.09.12	18:00:00	6346.314	6349.690	6345.189	6348.002	2450	8649	1
2024.09.12	18:15:00	6347.440	6348.002	6341.813	6341.813	2530	12192	1
2024.09.13	09:00:00	6324.370	6335.061	6318.181	6323.245	56926	154658	1
2024.09.13	09:15:00	6323.245	6323.808	6306.928	6309.741	49324	146692	1
2024.09.13	09:30:00	6309.741	6320.994	6302.989	6309.179	55087	170845	1
2024.09.13	09:45:00	6309.741	6323.245	6309.179	6313.680	38427	118879	1
2024.09.13	10:00:00	6313.117	6326.621	6305.240	6321.557	57590	186051	1
2024.09.13	10:15:00	6320.994	6322.120	6304.677	6305.803	35382	114905	1
2024.09.13	10:30:00	6305.240	6308.053	6291.736	6299.613	47117	154708	1
2024.09.13	10:45:00	6299.613	6302.989	6273.731	6283.859	54599	207745	1
2024.09.13	11:00:00	6284.421	6287.235	6277.669	6283.859	28301	113983	1
2024.09.13	11:15:00	6283.296	6292.861	6277.669	6279.920	30672	113531	1
2024.09.13	11:30:00	6279.920	6282.733	6250.661	6256.851	52956	196608	1
2024.09.13	11:45:00	6256.851	6263.040	6250.099	6255.725	33740	127715	1
2024.09.13	12:00:00	6256.288	6269.792	6255.725	6261.915	24300	89645	1
2024.09.13	12:15:00	6261.915	6264.165	6254.600	6256.288	16093	63124	1
2024.09.13	12:30:00	6256.288	6263.040	6255.163	6261.352	11814	46683	1
2024.09.13	12:45:00	6261.352	6263.040	6256.288	6259.664	8217	30248	1
2024.09.13	13:00:00	6259.664	6263.040	6252.912	6255.725	11472	46259	1
2024.09.13	13:15:00	6255.163	6263.603	6251.224	6259.664	14343	52813	1
2024.09.13	13:30:00	6259.664	6266.979	6259.101	6264.728	13523	53078	1
2024.09.13	13:45:00	6264.165	6265.291	6252.349	6254.600	12108	41617	1
2024.09.13	14:00:00	6255.163	6259.101	6252.349	6255.163	11475	44551	1
2024.09.13	14:15:00	6255.163	6260.227	6252.349	6257.976	7972	29851	1
2024.09.13	14:30:00	6258.539	6258.539	6254.037	6257.413	6684	23682	1
2024.09.13	14:45:00	6257.413	6262.477	6256.851	6260.227	8716	34523	1
2024.09.13	15:00:00	6260.789	6277.669	6260.227	6268.667	27874	116134	1
2024.09.13	15:15:00	6268.667	6281.608	6265.291	6276.544	19873	70848	1
2024.09.13	15:30:00	6276.544	6278.795	6272.043	6275.981	12322	45701	1
2024.09.13	15:45:00	6275.981	6280.483	6273.731	6275.419	8813	33526	1
2024.09.13	16:00:00	6275.419	6278.232	6273.731	6274.856	6416	21700	1
2024.09.13	16:15:00	6275.419	6277.107	6269.792	6272.605	8285	28868	1
2024.09.13	16:30:00	6273.168	6274.856	6269.792	6273.168	6532	20402	1
2024.09.13	16:45:00	6273.168	6276.544	6272.605	6275.981	5769	18374	1
2024.09.13	17:00:00	6275.981	6282.733	6274.856	6275.419	9758	31714	1
2024.09.13	17:15:00	6275.981	6279.357	6275.419	6278.232	4336	13884	1
2024.09.13	17:30:00	6277.669	6278.795	6275.419	6276.544	3426	13985	1
2024.09.13	17:45:00	6276.544	6278.795	6272.605	6274.293	3756	14808	1
2024.09.13	18:00:00	6273.731	6274.293	6270.355	6272.605	2354	8769	1
2024.09.13	18:15:00	6272.605	6274.293	6269.792	6273.168	2523	11164	1
2024.09.16	09:00:00	6270.917	6281.608	6255.163	6263.040	66439	201313	1
2024.09.16	09:15:00	6262.477	6277.107	6254.600	6268.667	43332	131931	1
2024.09.16	09:30:00	6268.667	6281.045	6257.976	6278.795	44038	142299	1
2024.09.16	09:45:00	6278.795	6290.611	6269.229	6269.792	54593	180898	1
2024.09.16	10:00:00	6269.792	6270.355	6238.283	6243.347	63509	231488	1
2024.09.16	10:15:00	6243.347	6243.347	6217.464	6221.965	69694	256307	1
2024.09.16	10:30:00	6221.965	6225.904	6196.083	6208.461	67508	243106	1
2024.09.16	10:45:00	6209.024	6216.901	6203.960	6212.400	38221	129825	1
2024.09.16	11:00:00	6212.400	6224.779	6206.211	6218.589	39936	149844	1
2024.09.16	11:15:00	6218.589	6221.403	6210.712	6218.589	23452	95150	1
2024.09.16	11:30:00	6218.589	6222.528	6210.712	6212.400	22539	83332	1
2024.09.16	11:45:00	6212.400	6214.651	6203.960	6209.587	23506	77424	1
2024.09.16	12:00:00	6209.587	6214.088	6199.459	6203.960	25404	96602	1
2024.09.16	12:15:00	6204.523	6213.525	6201.147	6212.963	21656	75244	1
2024.09.16	12:30:00	6212.400	6216.901	6209.587	6214.651	11463	36096	1
2024.09.16	12:45:00	6215.213	6220.277	6210.149	6212.400	17031	54159	1
2024.09.16	13:00:00	6212.400	6214.651	6210.149	6213.525	8198	30049	1
2024.09.16	13:15:00	6214.088	6219.715	6213.525	6214.651	8145	26293	1
2024.09.16	13:30:00	6215.213	6219.715	6212.963	6219.152	6224	20336	1
2024.09.16	13:45:00	6219.715	6220.277	6215.776	6219.715	6956	23475	1
2024.09.16	14:00:00	6219.715	6223.653	6212.963	6215.213	14631	49543	1
2024.09.16	14:15:00	6214.651	6219.715	6213.525	6218.589	6140	22386	1
2024.09.16	14:30:00	6218.589	6221.403	6212.963	6213.525	9872	31717	1
2024.09.16	14:45:00	6213.525	6216.901	6207.336	6209.587	15831	54841	1
2024.09.16	15:00:00	6209.587	6216.339	6205.648	6215.213	12641	42785	1
2024.09.16	15:15:00	6214.651	6218.589	6211.837	6215.213	9200	35481	1
2024.09.16	15:30:00	6215.213	6220.277	6212.963	6219.152	8309	37201	1
2024.09.16	15:45:00	6219.715	6223.091	6212.963	6213.525	13418	47769	1
2024.09.16	16:00:00	6213.525	6218.589	6210.149	6217.464	11805	43629	1
2024.09.16	16:15:00	6217.464	6217.464	6212.963	6215.776	5899	22889	1
2024.09.16	16:30:00	6216.339	6216.901	6209.587	6209.587	5468	19404	1
2024.09.16	16:45:00	6209.587	6212.963	6208.461	6210.712	8909	31759	1
2024.09.16	17:00:00	6211.275	6212.963	6209.024	6211.837	5610	19043	1
2024.09.16	17:15:00	6211.837	6211.837	6209.024	6209.587	3630	14666	1
2024.09.16	17:30:00	6209.024	6210.712	6206.211	6207.899	5209	17116	1
2024.09.16	17:45:00	6207.336	6212.963	6207.336	6211.275	4545	15396	1
2024.09.16	18:00:00	6211.275	6212.963	6207.899	6208.461	2720	12043	1
2024.09.16	18:15:00	6209.024	6209.024	6202.835	6203.960	2960	14566	1
2024.09.17	09:00:00	6210.712	6214.651	6182.579	6189.331	63375	190107	1
2024.09.17	09:15:00	6189.331	6202.272	6187.080	6198.333	41389	137972	1
2024.09.17	09:30:00	6198.333	6209.587	6184.267	6205.085	70240	228459	1
2024.09.17	09:45:00	6205.085	6210.149	6194.395	6201.709	46811	156176	1
2024.09.17	10:00:00	6201.709	6205.085	6187.080	6200.021	47809	168439	1
2024.09.17	10:15:00	6199.459	6209.024	6193.832	6194.957	40275	139101	1
2024.09.17	10:30:00	6194.395	6201.709	6191.581	6197.208	23264	79022	1
2024.09.17	10:45:00	6197.771	6201.147	6186.517	6192.144	33251	118235	1
2024.09.17	11:00:00	6191.581	6202.835	6189.331	6198.896	29946	112732	1
2024.09.17	11:15:00	6198.333	6206.773	6196.645	6200.021	25868	93286	1
2024.09.17	11:30:00	6200.584	6215.776	6198.896	6211.837	33074	118201	1
2024.09.17	11:45:00	6211.837	6212.400	6201.709	6202.835	19110	68581	1
2024.09.17	12:00:00	6202.272	6205.648	6200.584	6205.648	13364	53195	1
2024.09.17	12:15:00	6205.648	6206.211	6196.083	6197.208	16364	51918	1
2024.09.17	12:30:00	6196.645	6206.211	6195.520	6201.147	14865	49946	1
2024.09.17	12:45:00	6200.584	6203.397	6196.645	6200.584	8410	30926	1
2024.09.17	13:00:00	6200.021	6204.523	6190.456	6191.581	17384	69957	1
2024.09.17	13:15:00	6192.144	6194.957	6184.267	6186.517	15998	62201	1
2024.09.17	13:30:00	6186.517	6194.957	6181.453	6193.269	19057	69659	1
2024.09.17	13:45:00	6193.269	6197.771	6188.768	6197.208	12887	46553	1
2024.09.17	14:00:00	6196.645	6205.085	6194.957	6200.584	13805	54433	1
2024.09.17	14:15:00	6200.584	6203.397	6193.832	6195.520	11953	43349	1
2024.09.17	14:30:00	6194.957	6200.584	6194.957	6197.208	7747	27878	1
2024.09.17	14:45:00	6196.645	6197.771	6183.704	6184.267	20017	80418	1
2024.09.17	15:00:00	6184.267	6200.021	6183.704	6192.144	25607	100891	1
2024.09.17	15:15:00	6192.144	6192.707	6176.952	6182.016	25995	102353	1
2024.09.17	15:30:00	6182.016	6182.579	6175.264	6180.891	17676	69366	1
2024.09.17	15:45:00	6180.891	6184.829	6173.576	6175.827	18910	67866	1
