<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.12.14	16:30:00	170291	170355	170116	170347	83434	325212	1
2021.12.14	16:45:00	170355	170491	170132	170491	85833	333807	1
2021.12.14	17:00:00	170491	170618	170283	170443	92378	372278	1
2021.12.14	17:15:00	170435	170730	170403	170682	69582	269384	1
2021.12.14	17:30:00	170690	170873	170156	170180	111020	420991	1
2021.12.14	17:45:00	170188	170443	170092	170339	82902	284419	1
2021.12.14	18:00:00	170339	170371	170052	170164	46192	126243	1
2021.12.14	18:15:00	170164	170235	169908	169924	19565	71547	1
2021.12.15	09:00:00	170301	170726	170042	170317	113615	313446	1
2021.12.15	09:15:00	170309	170671	170207	170545	121348	361477	1
2021.12.15	09:30:00	170545	170836	170356	170592	135445	414540	1
2021.12.15	09:45:00	170592	170898	170301	170851	150801	486220	1
2021.12.15	10:00:00	170851	171055	169492	169657	297726	953943	1
2021.12.15	10:15:00	169657	169916	169162	169720	258782	827776	1
2021.12.15	10:30:00	169712	170773	169689	170199	298385	927625	1
2021.12.15	10:45:00	170191	170380	169492	169571	283711	903224	1
2021.12.15	11:00:00	169579	170356	169539	169979	224214	739610	1
2021.12.15	11:15:00	169979	170443	169830	169940	209253	685726	1
2021.12.15	11:30:00	169940	169987	168919	168997	272586	915837	1
2021.12.15	11:45:00	169005	169202	168542	168660	201531	698768	1
2021.12.15	12:00:00	168652	168974	168377	168832	152226	523421	1
2021.12.15	12:15:00	168832	169264	168636	169107	145995	482871	1
2021.12.15	12:30:00	169107	169649	168966	169626	118001	390337	1
2021.12.15	12:45:00	169626	169642	169060	169170	127571	428300	1
2021.12.15	13:00:00	169162	169587	169115	169312	91810	306978	1
2021.12.15	13:15:00	169319	170223	169123	169744	158824	558196	1
2021.12.15	13:30:00	169744	169830	169304	169822	135070	469730	1
2021.12.15	13:45:00	169830	169885	169516	169532	105546	379617	1
2021.12.15	14:00:00	169532	169901	169367	169626	116087	413022	1
2021.12.15	14:15:00	169618	170089	169414	170050	81924	303444	1
2021.12.15	14:30:00	170050	170113	169202	169500	116581	444341	1
2021.12.15	14:45:00	169500	170435	169272	170160	131401	501532	1
2021.12.15	15:00:00	170152	170396	169877	170239	120569	438480	1
2021.12.15	15:15:00	170246	170325	169877	170254	110253	421066	1
2021.12.15	15:30:00	170262	170490	169775	170199	118892	440229	1
2021.12.15	15:45:00	170191	170388	169932	170333	99428	314953	1
2021.12.15	16:00:00	170341	171472	169233	171213	317423	970193	1
2021.12.15	16:15:00	171220	171346	169838	170058	158426	532063	1
2021.12.15	16:30:00	170066	170490	169838	170089	150208	512714	1
2021.12.15	16:45:00	170081	170317	169563	169759	150056	516127	1
2021.12.15	17:00:00	169759	170671	169657	170639	112220	396537	1
2021.12.15	17:15:00	170639	171087	170545	171048	123859	449912	1
2021.12.15	17:30:00	171048	171228	170694	170773	91786	310357	1
2021.12.15	17:45:00	170773	171228	170631	171126	85988	314480	1
2021.12.15	18:00:00	171126	171165	170812	171142	41814	148679	1
2021.12.15	18:15:00	171142	171362	171032	171362	18499	63304	1
2021.12.16	09:00:00	172548	173601	172383	173066	221416	621815	1
2021.12.16	09:15:00	173059	173365	172768	173145	191999	585465	1
2021.12.16	09:30:00	173153	173231	172697	172988	161478	458401	1
2021.12.16	09:45:00	172988	173247	172784	172784	179957	524217	1
2021.12.16	10:00:00	172784	173396	172784	172870	217434	684373	1
2021.12.16	10:15:00	172870	173483	172634	173373	214466	722979	1
2021.12.16	10:30:00	173373	173656	173098	173121	184920	636031	1
2021.12.16	10:45:00	173121	173145	172595	172721	201653	694667	1
2021.12.16	11:00:00	172713	172760	172069	172304	244646	805807	1
2021.12.16	11:15:00	172297	172595	172124	172509	173336	583174	1
2021.12.16	11:30:00	172501	173231	171810	171920	345384	1234200	1
2021.12.16	11:45:00	171920	172894	171920	172132	266750	902915	1
2021.12.16	12:00:00	172124	172257	171558	171935	219211	741622	1
2021.12.16	12:15:00	171927	172548	171770	172297	164735	570378	1
2021.12.16	12:30:00	172289	172454	172045	172234	136529	487435	1
2021.12.16	12:45:00	172234	172658	172155	172281	141559	491775	1
2021.12.16	13:00:00	172289	172344	171912	172069	116224	402672	1
2021.12.16	13:15:00	172077	173137	172061	172941	160879	576540	1
2021.12.16	13:30:00	172949	172964	172509	172572	108199	383171	1
2021.12.16	13:45:00	172579	172799	172304	172367	108418	371685	1
2021.12.16	14:00:00	172367	172744	172281	172485	101579	359445	1
2021.12.16	14:15:00	172477	172572	172108	172289	112920	401052	1
2021.12.16	14:30:00	172281	172477	172069	172116	89069	319712	1
2021.12.16	14:45:00	172124	172273	171943	171967	101896	359696	1
2021.12.16	15:00:00	171975	172273	171935	172202	87803	323276	1
2021.12.16	15:15:00	172202	172540	172108	172501	84303	305877	1
2021.12.16	15:30:00	172501	172689	172304	172587	98661	346071	1
2021.12.16	15:45:00	172587	172776	172532	172619	87392	310801	1
2021.12.16	16:00:00	172619	172760	172407	172469	80231	288501	1
2021.12.16	16:15:00	172469	172493	171927	172006	112588	422543	1
2021.12.16	16:30:00	172006	172391	171770	172124	131321	482002	1
2021.12.16	16:45:00	172124	172124	171527	171935	140039	510368	1
2021.12.16	17:00:00	171943	172006	171464	171731	114916	420210	1
2021.12.16	17:15:00	171731	172320	171637	172304	90439	325620	1
2021.12.16	17:30:00	172312	172493	172014	172304	113860	396378	1
2021.12.16	17:45:00	172297	173004	172147	172564	110766	404521	1
2021.12.16	18:00:00	172564	172697	172430	172477	43147	142442	1
2021.12.16	18:15:00	172469	172784	172446	172760	22137	72317	1
2021.12.17	09:00:00	171982	172030	171472	171637	150219	395384	1
2021.12.17	09:15:00	171629	171660	171291	171362	145837	433640	1
2021.12.17	09:30:00	171362	171464	171087	171158	146168	440498	1
2021.12.17	09:45:00	171158	171338	170796	171032	174244	554306	1
2021.12.17	10:00:00	171040	171142	170631	170946	205143	672525	1
2021.12.17	10:15:00	170953	170961	170474	170702	172802	559542	1
2021.12.17	10:30:00	170694	171032	170616	171008	167452	561137	1
2021.12.17	10:45:00	171008	171158	170851	170859	183765	620818	1
2021.12.17	11:00:00	170859	171055	170576	170977	187201	646133	1
2021.12.17	11:15:00	170977	171228	170623	170718	198185	697482	1
2021.12.17	11:30:00	170726	170922	169971	170026	293837	1045616	1
2021.12.17	11:45:00	170026	170380	169799	170113	221109	764303	1
2021.12.17	12:00:00	170121	170286	169712	169752	177866	606783	1
2021.12.17	12:15:00	169752	169987	169532	169987	151373	536733	1
2021.12.17	12:30:00	169979	170663	169948	170364	198603	694858	1
2021.12.17	12:45:00	170364	171220	170349	171040	194742	662661	1
2021.12.17	13:00:00	171040	171456	170906	171378	158944	553065	1
2021.12.17	13:15:00	171385	171425	171158	171323	112539	382660	1
2021.12.17	13:30:00	171330	171480	170828	170891	166185	574983	1
2021.12.17	13:45:00	170898	171063	170671	171040	138750	474410	1
2021.12.17	14:00:00	171032	171040	170553	170930	143356	485960	1
2021.12.17	14:15:00	170930	171354	170898	171158	151637	538175	1
2021.12.17	14:30:00	171158	171723	171071	171597	163780	595388	1
2021.12.17	14:45:00	171605	171770	171440	171472	118813	408965	1
2021.12.17	15:00:00	171464	171535	171087	171118	116632	409560	1
2021.12.17	15:15:00	171110	171370	171095	171228	105618	373067	1
2021.12.17	15:30:00	171236	171676	171197	171448	136924	470363	1
2021.12.17	15:45:00	171448	171660	171323	171637	116950	410480	1
2021.12.17	16:00:00	171637	171660	171181	171197	101150	351999	1
2021.12.17	16:15:00	171197	171393	170953	171024	98793	351195	1
2021.12.17	16:30:00	171032	171338	170953	171330	90217	327843	1
2021.12.17	16:45:00	171330	171511	170828	171016	119155	434605	1
2021.12.17	17:00:00	171016	171205	170781	170836	104142	387752	1
2021.12.17	17:15:00	170836	170977	170584	170930	102556	381279	1
2021.12.17	17:30:00	170930	171000	170482	170702	100632	340538	1
2021.12.17	17:45:00	170710	170906	170317	170812	98443	390111	1
2021.12.17	18:00:00	170812	170891	170294	170411	61602	216398	1
2021.12.17	18:15:00	170404	170678	170333	170451	24295	66408	1
2021.12.20	09:00:00	168416	168762	168031	168157	147567	419146	1
2021.12.20	09:15:00	168149	168558	167968	168118	185561	543638	1
2021.12.20	09:30:00	168110	168581	168102	168479	127760	371533	1
2021.12.20	09:45:00	168487	168534	168118	168510	158966	475725	1
2021.12.20	10:00:00	168510	168667	167583	167615	317628	1007549	1
2021.12.20	10:15:00	167615	168055	167419	167458	246070	791100	1
2021.12.20	10:30:00	167466	168000	167222	167921	240081	769776	1
2021.12.20	10:45:00	167921	168023	167206	167411	224152	726217	1
2021.12.20	11:00:00	167419	167450	166971	167136	208124	692482	1
2021.12.20	11:15:00	167136	167638	166986	167293	191992	634454	1
2021.12.20	11:30:00	167301	167528	166696	166837	299097	951293	1
2021.12.20	11:45:00	166845	167309	166680	167301	209742	670188	1
2021.12.20	12:00:00	167293	167733	167238	167544	220440	695454	1
2021.12.20	12:15:00	167552	167819	167026	167073	207769	683327	1
2021.12.20	12:30:00	167065	167144	166562	166625	159419	499737	1
2021.12.20	12:45:00	166625	166672	166036	166303	168040	577101	1
2021.12.20	13:00:00	166295	166444	166122	166201	110960	367443	1
2021.12.20	13:15:00	166201	166617	166146	166444	125283	411839	1
2021.12.20	13:30:00	166444	166712	166256	166696	136449	443709	1
2021.12.20	13:45:00	166696	166877	166578	166869	119341	400382	1
2021.12.20	14:00:00	166869	167018	166617	166633	124509	421641	1
2021.12.20	14:15:00	166633	166994	166617	166979	111915	373512	1
2021.12.20	14:30:00	166979	166994	166641	166908	110901	382620	1
2021.12.20	14:45:00	166900	166939	166452	166476	119173	439003	1
2021.12.20	15:00:00	166484	166735	166366	166704	115797	420193	1
2021.12.20	15:15:00	166704	166822	166562	166719	96575	342826	1
2021.12.20	15:30:00	166719	167254	166570	167089	146348	538540	1
2021.12.20	15:45:00	167081	167167	166719	166892	129185	472644	1
2021.12.20	16:00:00	166884	167096	166829	166877	99227	350722	1
2021.12.20	16:15:00	166877	167199	166853	167018	112616	401483	1
2021.12.20	16:30:00	167018	167230	166877	166986	95159	343626	1
2021.12.20	16:45:00	166979	167057	166712	166798	113624	400187	1
2021.12.20	17:00:00	166790	166939	166649	166774	88333	327764	1
2021.12.20	17:15:00	166782	167073	166767	166884	88422	316421	1
2021.12.20	17:30:00	166884	167018	166767	166837	73828	252654	1
2021.12.20	17:45:00	166837	167183	166806	166963	76035	292989	1
2021.12.20	18:00:00	166971	167481	166916	167356	57045	197549	1
2021.12.20	18:15:00	167364	167426	167104	167395	25520	90865	1
2021.12.21	09:00:00	168738	169013	168448	168707	166086	483582	1
2021.12.21	09:15:00	168715	168746	168455	168581	102911	310620	1
2021.12.21	09:30:00	168581	168636	168283	168353	114010	366450	1
2021.12.21	09:45:00	168353	168495	168290	168471	102177	326678	1
2021.12.21	10:00:00	168471	168479	168047	168298	201660	656523	1
2021.12.21	10:15:00	168306	168471	168023	168110	233018	765141	1
2021.12.21	10:30:00	168110	168228	167631	167780	225664	763971	1
2021.12.21	10:45:00	167772	167921	167583	167631	137148	485739	1
2021.12.21	11:00:00	167623	167772	167450	167481	187110	639201	1
2021.12.21	11:15:00	167489	167709	167332	167387	173409	609229	1
2021.12.21	11:30:00	167395	167803	167081	167246	305244	1053877	1
2021.12.21	11:45:00	167254	167434	167057	167293	190419	643168	1
2021.12.21	12:00:00	167293	167874	167293	167780	161289	537961	1
2021.12.21	12:15:00	167788	167984	167277	167497	183004	638409	1
2021.12.21	12:30:00	167505	167686	167371	167615	135653	441649	1
2021.12.21	12:45:00	167615	167733	167301	167348	118777	401329	1
2021.12.21	13:00:00	167348	167811	167269	167741	130572	436500	1
2021.12.21	13:15:00	167741	167851	167615	167733	89526	310136	1
2021.12.21	13:30:00	167733	168031	167717	167937	123112	434063	1
2021.12.21	13:45:00	167937	168016	167678	167811	97559	351320	1
2021.12.21	14:00:00	167811	167929	167662	167741	102255	365029	1
2021.12.21	14:15:00	167733	167788	167528	167709	101483	383448	1
2021.12.21	14:30:00	167709	167772	167411	167646	129732	466086	1
2021.12.21	14:45:00	167654	167811	167599	167709	89026	334139	1
2021.12.21	15:00:00	167709	167906	167576	167874	91449	366622	1
2021.12.21	15:15:00	167874	168086	167725	167992	114822	427146	1
2021.12.21	15:30:00	168000	168314	167984	168133	140178	557987	1
2021.12.21	15:45:00	168133	168141	167835	167882	87711	361544	1
2021.12.21	16:00:00	167874	167945	167741	167796	77871	309776	1
2021.12.21	16:15:00	167796	167882	167686	167835	75353	317214	1
2021.12.21	16:30:00	167843	167913	167623	167772	82126	335823	1
2021.12.21	16:45:00	167772	168023	167748	167890	93720	402916	1
2021.12.21	17:00:00	167882	168110	167827	167945	78741	344295	1
2021.12.21	17:15:00	167945	168047	167851	167890	56731	241885	1
2021.12.21	17:30:00	167898	167984	167686	167733	59370	254966	1
2021.12.21	17:45:00	167733	167780	167631	167646	47690	213892	1
2021.12.21	18:00:00	167654	167874	167560	167811	43522	178645	1
2021.12.21	18:15:00	167819	167874	167536	167536	17175	72207	1
2021.12.22	09:00:00	167395	167929	167395	167819	161191	444874	1
2021.12.22	09:15:00	167819	167866	167576	167756	124848	391220	1
2021.12.22	09:30:00	167748	167803	167458	167654	116867	376691	1
2021.12.22	09:45:00	167646	167788	167528	167583	105754	347014	1
2021.12.22	10:00:00	167591	168157	167528	168055	249950	822512	1
2021.12.22	10:15:00	168047	168212	167411	167497	229977	763295	1
2021.12.22	10:30:00	167497	167615	166664	166790	256967	884885	1
2021.12.22	10:45:00	166790	166971	166672	166908	150120	517754	1
2021.12.22	11:00:00	166900	166994	166382	166444	178247	617715	1
2021.12.22	11:15:00	166444	166547	166154	166327	175262	608872	1
2021.12.22	11:30:00	166327	166633	166115	166602	186373	636528	1
2021.12.22	11:45:00	166609	166688	165973	166146	216012	783246	1
2021.12.22	12:00:00	166154	166539	166099	166507	138402	485828	1
2021.12.22	12:15:00	166507	166814	166484	166602	149410	533498	1
2021.12.22	12:30:00	166602	166790	166429	166476	132429	470723	1
2021.12.22	12:45:00	166484	166845	166413	166562	122460	440146	1
2021.12.22	13:00:00	166554	166814	166460	166774	81242	294940	1
2021.12.22	13:15:00	166774	166900	166696	166845	95309	331991	1
2021.12.22	13:30:00	166845	167332	166727	167167	132336	482961	1
2021.12.22	13:45:00	167167	167261	167026	167096	99202	350841	1
2021.12.22	14:00:00	167104	167285	167002	167214	98208	344013	1
2021.12.22	14:15:00	167214	167387	167049	167246	114086	426525	1
2021.12.22	14:30:00	167246	167356	167175	167348	71995	260146	1
2021.12.22	14:45:00	167348	167521	167285	167458	94923	361108	1
2021.12.22	15:00:00	167458	167505	167301	167481	70746	277591	1
2021.12.22	15:15:00	167474	167513	167183	167434	90958	355829	1
2021.12.22	15:30:00	167426	167497	167269	167379	72723	284463	1
2021.12.22	15:45:00	167379	167489	167340	167348	57750	231300	1
2021.12.22	16:00:00	167348	167458	167293	167442	55475	214112	1
2021.12.22	16:15:00	167434	167599	167128	167159	101620	405220	1
2021.12.22	16:30:00	167159	167442	167151	167238	90989	343539	1
2021.12.22	16:45:00	167238	167324	167089	167230	75188	281828	1
2021.12.22	17:00:00	167230	167332	167167	167301	52795	214258	1
2021.12.22	17:15:00	167301	167364	167159	167199	52930	221585	1
2021.12.22	17:30:00	167206	167324	167128	167269	42948	172258	1
2021.12.22	17:45:00	167261	167434	167206	167395	47909	198566	1
2021.12.22	18:00:00	167403	167442	167301	167434	30486	119763	1
2021.12.22	18:15:00	167434	167843	167403	167843	22979	89922	1
2021.12.23	09:00:00	168228	168487	168047	168306	126408	321890	1
2021.12.23	09:15:00	168306	168385	168078	168306	95533	291378	1
2021.12.23	09:30:00	168314	168345	168063	168149	86683	288699	1
2021.12.23	09:45:00	168157	168220	167866	167906	121600	397318	1
2021.12.23	10:00:00	167906	168023	167552	167576	180967	612319	1
2021.12.23	10:15:00	167576	167599	167159	167285	140923	505277	1
2021.12.23	10:30:00	167285	167403	167096	167214	142484	513880	1
2021.12.23	10:45:00	167214	167269	166712	166743	183241	665668	1
2021.12.23	11:00:00	166743	166853	166602	166617	129015	516847	1
2021.12.23	11:15:00	166625	166657	166444	166602	119554	510553	1
2021.12.23	11:30:00	166594	166908	166476	166743	198983	794343	1
2021.12.23	11:45:00	166743	166806	166499	166774	156555	615362	1
2021.12.23	12:00:00	166774	166790	166429	166657	139833	549589	1
2021.12.23	12:15:00	166649	166900	166641	166877	108046	450971	1
2021.12.23	12:30:00	166877	167065	166782	166971	107004	447362	1
2021.12.23	12:45:00	166963	167041	166719	166822	105681	459529	1
2021.12.23	13:00:00	166814	166892	166586	166625	100948	419079	1
2021.12.23	13:15:00	166625	166680	166264	166507	128373	537839	1
2021.12.23	13:30:00	166507	166578	166389	166499	65445	263550	1
2021.12.23	13:45:00	166492	166712	166476	166633	70777	292233	1
2021.12.23	14:00:00	166633	166664	166460	166570	79197	340961	1
2021.12.23	14:15:00	166570	166751	166437	166735	71867	278192	1
2021.12.23	14:30:00	166735	166790	166625	166759	61251	243063	1
2021.12.23	14:45:00	166759	166806	166609	166798	57924	233819	1
2021.12.23	15:00:00	166798	166924	166735	166822	64918	277101	1
2021.12.23	15:15:00	166814	166955	166798	166924	47725	207341	1
2021.12.23	15:30:00	166931	166947	166790	166908	53195	227870	1
2021.12.23	15:45:00	166908	166947	166743	166798	56982	249745	1
2021.12.23	16:00:00	166798	166979	166727	166963	54643	230539	1
2021.12.23	16:15:00	166963	166994	166877	166939	39412	162486	1
2021.12.23	16:30:00	166939	167002	166837	166924	44983	201489	1
2021.12.23	16:45:00	166924	166939	166633	166649	65405	290311	1
2021.12.23	17:00:00	166641	166719	166547	166664	54087	247294	1
2021.12.23	17:15:00	166672	166806	166602	166727	40802	191498	1
2021.12.23	17:30:00	166727	166743	166578	166727	43810	193611	1
2021.12.23	17:45:00	166727	166877	166602	166672	57488	274826	1
2021.12.23	18:00:00	166672	166688	166437	166562	36312	147683	1
2021.12.23	18:15:00	166570	166602	165902	165902	47801	122535	1
2021.12.27	09:00:00	166688	166782	166429	166554	108271	301958	1
